,key,values,quest_id
736,item13,Communications,906a2d42-ce95-11eb-a3de-7c67a234f601
737,other,other,906a52b4-ce95-11eb-b9bd-7c67a234f601
738,other,other,906a52b5-ce95-11eb-9ece-7c67a234f601
739,item3,Consulting,906a52b6-ce95-11eb-935f-7c67a234f601
740,item6,Technology (Software/ Internet),906a52b7-ce95-11eb-9c4b-7c67a234f601
741,item13,Communications,906a52b7-ce95-11eb-9c4b-7c67a234f601
742,item5,Education,906a52b7-ce95-11eb-9c4b-7c67a234f601
743,item12,Marketing,906a52b7-ce95-11eb-9c4b-7c67a234f601
744,item5,Education,906a79ab-ce95-11eb-a1b8-7c67a234f601
745,item6,Technology (Software/ Internet),906a79ab-ce95-11eb-a1b8-7c67a234f601
746,item1,Finance,906a79ab-ce95-11eb-a1b8-7c67a234f601
747,item12,Marketing,906a79ab-ce95-11eb-a1b8-7c67a234f601
748,item7,Energy,906a79ab-ce95-11eb-a1b8-7c67a234f601
749,item8,Retail/ E-Commerce,906a79ac-ce95-11eb-9f8a-7c67a234f601
750,item13,Communications,906a79ac-ce95-11eb-9f8a-7c67a234f601
751,item6,Technology (Software/ Internet),906a79ac-ce95-11eb-9f8a-7c67a234f601
752,item4,Public Sector/ Non-Profit Agencies,906a79ad-ce95-11eb-b186-7c67a234f601
753,item10,Transportation,906a79ad-ce95-11eb-b186-7c67a234f601
754,item9,Manufacturing,906a79ad-ce95-11eb-b186-7c67a234f601
755,item6,Technology (Software/ Internet),906a79ad-ce95-11eb-b186-7c67a234f601
756,item2,Healthcare,906a79ae-ce95-11eb-98c3-7c67a234f601
757,item3,Consulting,906a79ae-ce95-11eb-98c3-7c67a234f601
758,item5,Education,906a79ae-ce95-11eb-98c3-7c67a234f601
759,item8,Retail/ E-Commerce,906a79ae-ce95-11eb-98c3-7c67a234f601
760,item12,Marketing,906a79ae-ce95-11eb-98c3-7c67a234f601
761,item2,Healthcare,906a79af-ce95-11eb-bd36-7c67a234f601
762,item6,Technology (Software/ Internet),906a79af-ce95-11eb-bd36-7c67a234f601
763,item7,Energy,906a79af-ce95-11eb-bd36-7c67a234f601
764,item6,Technology (Software/ Internet),906aa0a0-ce95-11eb-8355-7c67a234f601
765,item3,Consulting,906aa0a0-ce95-11eb-8355-7c67a234f601
766,item3,Consulting,906aa0a1-ce95-11eb-899e-7c67a234f601
767,item6,Technology (Software/ Internet),906aa0a1-ce95-11eb-899e-7c67a234f601
768,item8,Retail/ E-Commerce,906aa0a1-ce95-11eb-899e-7c67a234f601
769,item12,Marketing,906aa0a1-ce95-11eb-899e-7c67a234f601
770,item6,Technology (Software/ Internet),906aa0a2-ce95-11eb-90cb-7c67a234f601
771,item7,Energy,906aa0a2-ce95-11eb-90cb-7c67a234f601
772,item5,Education,906aa0a3-ce95-11eb-9611-7c67a234f601
773,item6,Technology (Software/ Internet),906aa0a3-ce95-11eb-9611-7c67a234f601
774,item12,Marketing,906aa0a3-ce95-11eb-9611-7c67a234f601
775,item13,Communications,906aa0a3-ce95-11eb-9611-7c67a234f601
776,item7,Energy,906ac788-ce95-11eb-a6f7-7c67a234f601
777,item4,Public Sector/ Non-Profit Agencies,906ac788-ce95-11eb-a6f7-7c67a234f601
778,item10,Transportation,906ac788-ce95-11eb-a6f7-7c67a234f601
779,item13,Communications,906ac788-ce95-11eb-a6f7-7c67a234f601
780,item3,Consulting,906ac788-ce95-11eb-a6f7-7c67a234f601
781,item6,Technology (Software/ Internet),906ac788-ce95-11eb-a6f7-7c67a234f601
782,other,other,906ac788-ce95-11eb-a6f7-7c67a234f601
783,item1,Finance,906b1739-ce95-11eb-8944-7c67a234f601
784,item3,Consulting,906b1739-ce95-11eb-8944-7c67a234f601
785,item4,Public Sector/ Non-Profit Agencies,906b1739-ce95-11eb-8944-7c67a234f601
786,item13,Communications,906b1739-ce95-11eb-8944-7c67a234f601
787,item2,Healthcare,906b173a-ce95-11eb-b3d4-7c67a234f601
788,item8,Retail/ E-Commerce,906b173a-ce95-11eb-b3d4-7c67a234f601
789,item13,Communications,906b3c84-ce95-11eb-8c2a-7c67a234f601
790,item12,Marketing,906b3c84-ce95-11eb-8c2a-7c67a234f601
791,item4,Public Sector/ Non-Profit Agencies,906b3c84-ce95-11eb-8c2a-7c67a234f601
792,item5,Education,906b3c84-ce95-11eb-8c2a-7c67a234f601
793,item8,Retail/ E-Commerce,906b3c84-ce95-11eb-8c2a-7c67a234f601
794,item2,Healthcare,906b3c85-ce95-11eb-9b87-7c67a234f601
795,item5,Education,906b3c85-ce95-11eb-9b87-7c67a234f601
796,item6,Technology (Software/ Internet),906b3c85-ce95-11eb-9b87-7c67a234f601
797,item8,Retail/ E-Commerce,906b3c85-ce95-11eb-9b87-7c67a234f601
798,item13,Communications,906b3c85-ce95-11eb-9b87-7c67a234f601
799,item2,Healthcare,906b3c86-ce95-11eb-b6a7-7c67a234f601
800,item6,Technology (Software/ Internet),906b3c86-ce95-11eb-b6a7-7c67a234f601
801,item3,Consulting,906b3c86-ce95-11eb-b6a7-7c67a234f601
802,item4,Public Sector/ Non-Profit Agencies,906b3c86-ce95-11eb-b6a7-7c67a234f601
803,item6,Technology (Software/ Internet),906b65e2-ce95-11eb-8b5c-7c67a234f601
804,item3,Consulting,906b65e3-ce95-11eb-a294-7c67a234f601
805,item5,Education,906b65e3-ce95-11eb-a294-7c67a234f601
806,item4,Public Sector/ Non-Profit Agencies,906b65e3-ce95-11eb-a294-7c67a234f601
